query_id,query_text,is_prof_video,domain_label,content_type,decision,data_source
imdb_neg_401,рецензия The Many Adventures of Winnie the Pooh,false,non_video,,non_video,synthetic
imdb_pos_1118,"фильм Фред Клаус, брат Санты",true,prof_video,film,auto_accept,synthetic
imdb_pos_1236,сериал Школа Саммер Хайтс,true,prof_video,series,auto_accept,synthetic
imdb_pos_2455,Большие мамочки: Сын как отец онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_812,фильм Боулинг для Колумбины,true,prof_video,film,auto_accept,synthetic
imdb_gen_28,лучшие фильмы 2016 года,true,prof_video,generic,generic_video,synthetic
imdb_gen_132,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_pos_2670,Идеальное свидание бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_1486,Queen смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_1203,как починить кран,false,non_video,,non_video,synthetic
imdb_pos_1046,фильм Зачарованная 2,true,prof_video,film,auto_accept,synthetic
imdb_pos_2806,фильм Сейчас самое время,true,prof_video,film,auto_accept,synthetic
imdb_pos_2067,Ведьмы Ист-Энда смотреть онлайн,true,prof_video,series,auto_accept,synthetic
imdb_pos_1777,The Ring Two смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_668,The Forever Purge онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_586,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_pos_2245,Стоун бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_2146,Уолл Стрит: Деньги не спят смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_414,Невеста с того света смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_694,Могучие Морфы Рейнджеры Силы отзывы критиков,false,non_video,,non_video,synthetic
imdb_neg_1135,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_pos_463,фильм Сонная Лощина,true,prof_video,film,auto_accept,synthetic
imdb_pos_2646,фильм Как Майк,true,prof_video,film,auto_accept,synthetic
imdb_pos_1247,Домой на праздники смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_2199,Вдали все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_pos_1099,Rebecca смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_1644,фильм Двойная порция,true,prof_video,film,auto_accept,synthetic
imdb_neg_200,актеры фильма Треугольник печали,false,non_video,,non_video,synthetic
imdb_gen_129,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_neg_570,как починить кран,false,non_video,,non_video,synthetic
imdb_pos_236,скачать Короче 2024,true,prof_video,film,auto_accept,synthetic
imdb_gen_380,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_gen_15,лучшие фильмы 2017 года,true,prof_video,generic,generic_video,synthetic
imdb_neg_435,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_pos_1828,Притворство смотреть онлайн,true,prof_video,series,auto_accept,synthetic
imdb_pos_2481,фильм Эмма.,true,prof_video,film,auto_accept,synthetic
imdb_pos_2086,Книга джунглей бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_1765,фильм Terror Train,true,prof_video,film,auto_accept,synthetic
imdb_pos_2267,Геркулес бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_1975,скачать Перевозчик 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_1395,рецензия Смерть со спецэффектами,false,non_video,,non_video,synthetic
imdb_neg_392,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_neg_490,актеры фильма Карточный домик,false,non_video,,non_video,synthetic
imdb_pos_301,Незабытый смотреть онлайн,true,prof_video,series,auto_accept,synthetic
imdb_gen_205,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_pos_1666,Дурная слава онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_gen_79,лучшие фильмы 2017 года,true,prof_video,generic,generic_video,synthetic
imdb_pos_2729,фильм How to Marry a Millionaire,true,prof_video,film,auto_accept,synthetic
imdb_pos_498,Old Yeller бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_1191,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_neg_1458,как починить кран,false,non_video,,non_video,synthetic
imdb_neg_1388,актеры фильма Информаторы,false,non_video,,non_video,synthetic
imdb_neg_617,The Crazies отзывы критиков,false,non_video,,non_video,synthetic
imdb_pos_676,фильм Horizon: An American Saga - Chapter 1,true,prof_video,film,auto_accept,synthetic
imdb_pos_2903,фильм Мой учитель-осьминог,true,prof_video,film,auto_accept,synthetic
imdb_gen_209,сериалы онлайн бесплатно,true,prof_video,generic,generic_video,synthetic
imdb_neg_247,как починить кран,false,non_video,,non_video,synthetic
imdb_pos_2103,фильм Танго втроем,true,prof_video,film,auto_accept,synthetic
imdb_pos_824,"Поп-звезда: Не переставай, не останавливайся смотреть",true,prof_video,film,auto_accept,synthetic
imdb_pos_733,скачать Serenity 2024,true,prof_video,film,auto_accept,synthetic
imdb_gen_103,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_pos_2668,Кто есть Америка? смотреть онлайн,true,prof_video,series,auto_accept,synthetic
imdb_pos_2386,Достопочтенный джентльмен бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_gen_111,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_neg_131,актеры фильма Страна,false,non_video,,non_video,synthetic
imdb_pos_2660,Вышибалы бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_113,La habitación de Fermat онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_1505,Scarecrow онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_1417,Эмоджи фильм отзывы критиков,false,non_video,,non_video,synthetic
imdb_pos_1626,Бабадук смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_2032,Однажды в... Голливуде онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_1183,Винчестер 73 отзывы критиков,false,non_video,,non_video,synthetic
imdb_pos_1509,Theater Camp смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_78,Москва слезам не верит онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_94,саундтрек из Barareh Nights,false,non_video,,non_video,synthetic
imdb_pos_1276,скачать Переростки 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_1,как починить кран,false,non_video,,non_video,synthetic
imdb_neg_454,рецензия Хищные воды,false,non_video,,non_video,synthetic
imdb_neg_692,купить билет на Бруклинские полицейские,false,non_video,,non_video,synthetic
imdb_pos_884,Re: Zero - жизнь с нуля в другом мире все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_neg_428,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_pos_2971,Неукротимый: Повелитель Чэньцин все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_gen_376,лучшие фильмы 2020 года,true,prof_video,generic,generic_video,synthetic
imdb_pos_2402,Зомби Marvel все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_neg_933,купить билет на Сначала они убили моего отца,false,non_video,,non_video,synthetic
imdb_pos_1622,фильм Реинкарнация,true,prof_video,film,auto_accept,synthetic
imdb_neg_199,купить билет на Тёрнер и Хуч,false,non_video,,non_video,synthetic
imdb_gen_88,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_pos_2661,21 и бoльше смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_36,скачать Двенадцать подвигов Астерикса 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_2454,фильм Громовержцы*,true,prof_video,film,auto_accept,synthetic
imdb_pos_2869,фильм Вердикт за деньги,true,prof_video,film,auto_accept,synthetic
imdb_pos_1376,The Full Monty бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_443,Джессика Джонс 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_pos_1382,Bølgen смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_692,скачать Поезд на Дарджилинг. Отчаянные путешественники 2024,true,prof_video,film,auto_accept,synthetic
imdb_gen_493,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_gen_221,сериалы онлайн бесплатно,true,prof_video,generic,generic_video,synthetic
imdb_pos_1804,скачать Цунами 3D 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_363,Рейд 2 смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_656,Silver Linings Playbook онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
